,NPS_Score,NPS_Category,Timely_delivery,No_of_calls_in_an_Order,Loyalty_Years,C_Marital_Status,Tier_City,Mode_of_Payment,No_of_Items_in_Order,Gender,Order_Mode,Score_on_Food_Quality,Score_on_Order_Logistics,Menu_Presentation_Score,Score_on_Recommendations,Score_on_Delivery_Person_Friendliness,labels
1143,4,0,0,4,3,1,0,2,6,0,0,8,9,9,6,4,0
1144,5,0,0,4,6,0,1,0,1,1,0,5,3,9,7,6,1
1145,7,1,0,4,9,1,2,3,2,0,0,7,10,4,1,1,0
1146,1,0,0,4,1,0,0,1,2,1,0,1,1,6,10,6,0
1147,5,0,0,4,9,1,1,2,3,0,0,10,3,8,5,4,0
1148,7,1,0,4,7,0,2,0,3,1,0,8,2,2,1,8,1
1149,1,0,0,4,6,1,0,3,6,0,0,8,3,10,3,2,0
1150,5,0,0,4,2,0,1,1,6,1,0,2,1,2,1,2,0
1151,10,2,0,4,6,0,0,2,9,0,2,3,7,3,2,9,1
1152,10,2,1,4,9,0,0,0,6,1,2,6,8,1,5,10,1
1153,1,0,0,4,1,1,1,3,7,0,0,9,8,5,10,6,0
1154,7,1,0,4,4,0,2,1,6,1,0,6,1,9,5,7,0
1155,1,0,0,4,5,1,0,2,1,0,0,7,10,3,1,3,0
1156,4,0,0,4,7,0,1,0,5,1,0,4,5,4,4,5,0
1157,10,2,0,4,5,0,0,3,5,0,2,9,3,1,8,8,1
1158,3,0,0,4,1,0,0,1,1,1,0,10,7,5,10,4,0
1159,5,0,0,4,2,1,1,2,6,0,0,5,4,10,1,4,0
1160,7,1,0,4,3,0,2,0,3,1,0,7,8,5,6,9,0
1161,2,0,0,4,8,1,0,3,1,0,0,10,5,9,2,6,0
1162,6,0,0,4,5,0,1,1,1,1,0,8,1,9,7,1,0
1163,7,1,0,4,9,1,2,2,4,0,0,7,2,5,5,2,0
1164,8,1,1,4,8,0,0,0,5,1,1,6,1,10,9,8,1
1165,7,1,0,4,1,1,1,3,4,0,2,8,3,10,1,4,0
1166,7,1,0,4,1,0,2,1,3,1,0,7,3,10,2,4,0
1167,9,2,0,4,6,0,0,2,10,0,2,7,8,5,7,9,1
1168,9,2,1,4,3,0,0,0,5,1,2,8,9,5,10,10,0
1169,7,1,0,4,7,1,2,3,2,0,0,4,3,10,2,4,0
1170,5,0,0,4,7,0,0,1,2,1,0,1,7,7,6,2,0
1171,5,0,0,4,9,1,1,2,6,0,0,9,6,2,8,5,0
1172,7,1,0,4,2,0,2,0,1,1,0,4,10,7,2,5,0
1173,3,0,0,4,9,1,0,3,7,0,0,8,2,10,6,6,0
1174,7,1,1,4,7,0,1,1,3,1,2,3,10,7,5,7,0
1175,7,1,0,4,3,1,2,2,5,0,0,7,3,3,3,10,1
1176,9,2,1,4,4,0,0,0,10,1,2,6,2,2,3,9,1
1177,4,0,0,4,5,1,1,3,5,0,0,9,2,1,9,2,0
1178,7,1,0,4,8,0,2,1,5,1,0,6,7,1,5,1,0
1179,0,0,0,4,5,1,0,2,1,0,0,9,10,8,3,2,0
1180,4,0,0,4,1,0,1,0,6,1,0,7,4,3,10,4,0
1181,7,1,0,4,6,1,2,3,5,0,0,7,10,6,2,3,0
1182,1,0,0,4,2,0,0,1,1,1,0,6,5,5,8,5,0
1183,7,1,0,4,8,1,1,2,7,0,2,6,7,2,1,7,1
1184,9,2,1,4,1,0,0,0,9,1,2,9,7,1,3,8,1
1185,5,0,0,4,4,1,0,3,6,0,0,2,5,1,10,2,0
1186,2,0,0,4,8,0,1,1,3,1,0,1,10,2,6,1,0
1187,7,1,0,4,9,1,2,2,5,0,0,5,9,4,6,3,0
1188,2,0,0,4,3,0,0,0,4,1,0,9,5,4,6,6,0
1189,7,1,0,4,6,1,1,3,7,0,2,5,2,3,2,4,1
1190,7,1,0,4,3,0,2,1,6,1,0,8,4,2,5,6,1
1191,5,0,0,4,6,1,0,2,7,0,0,2,5,9,1,1,0
1192,6,0,0,4,1,0,1,0,4,1,0,3,4,9,6,6,0
1193,9,2,0,4,7,0,0,3,5,0,2,8,4,3,6,7,1
1194,5,0,0,4,2,0,0,1,5,1,0,1,10,9,5,6,0
1195,10,2,0,4,6,0,0,2,8,0,2,3,2,3,3,7,1
1196,7,1,0,4,9,0,2,0,5,1,0,4,5,4,1,2,0
1197,9,2,0,4,6,0,0,3,10,0,2,3,3,9,9,9,1
1198,6,0,0,4,7,0,1,1,6,1,0,8,6,10,10,2,0
1199,7,1,0,4,4,1,2,2,1,0,0,7,7,6,10,8,0
1200,7,1,1,4,10,0,0,0,3,1,1,4,2,2,1,8,1
1201,7,1,0,4,10,1,1,3,3,0,2,4,2,6,7,6,1
1202,7,1,0,4,4,0,2,1,2,1,0,6,10,10,6,9,0
1203,3,0,0,4,6,1,0,2,6,0,0,1,10,10,10,2,0
1204,4,0,0,4,7,0,1,0,4,1,0,4,1,9,4,2,0
1205,7,1,0,4,5,1,2,3,2,0,0,4,1,8,4,5,0
1206,0,0,0,4,8,0,0,1,5,1,0,7,6,9,4,5,0
1207,4,0,0,4,8,1,1,2,7,0,0,6,3,8,4,1,0
1208,7,1,0,4,10,0,2,0,2,1,0,7,3,7,1,9,1
1209,10,2,0,4,7,0,0,3,6,0,2,2,10,6,10,10,1
1210,4,0,0,4,2,0,1,1,6,1,0,7,6,1,2,3,0
1211,7,1,0,4,1,1,2,2,7,0,0,5,2,8,8,6,0
1212,0,0,0,4,5,0,0,0,7,1,0,5,8,8,9,5,0
1213,2,0,0,4,7,1,1,3,6,0,0,2,8,4,6,2,0
1214,7,1,0,4,1,0,2,1,3,1,0,4,5,4,5,3,0
1215,1,0,0,4,10,1,0,2,3,0,0,7,1,9,9,5,0
1216,3,0,0,4,10,0,1,0,2,1,0,7,8,4,7,2,0
1217,7,1,0,4,10,1,2,3,3,0,0,7,4,9,2,10,1
1218,8,1,1,4,4,0,0,1,4,1,1,9,8,6,1,1,0
1219,5,0,0,4,1,1,1,2,4,0,0,3,10,7,1,2,0
1220,10,2,1,4,2,0,0,0,8,1,2,10,1,8,6,9,1
1221,8,1,0,4,8,1,0,3,3,0,1,7,1,5,4,4,0
1222,4,0,0,4,9,0,1,1,1,1,0,2,6,7,6,5,0
1223,7,1,0,4,10,1,2,2,2,0,0,4,5,2,6,5,1
1224,4,0,0,4,10,0,0,0,5,1,0,3,5,2,6,5,0
1225,0,0,0,4,9,1,1,3,5,0,0,10,7,1,6,5,0
1226,7,1,0,4,6,0,2,1,6,1,0,6,1,2,9,10,1
1227,6,0,0,4,2,1,0,2,6,0,0,9,1,8,1,5,0
1228,0,0,0,4,8,0,1,0,2,1,0,4,1,7,3,6,0
1229,8,1,0,4,8,1,2,3,3,0,0,6,5,1,7,10,0
1230,7,1,1,4,2,0,0,1,5,1,1,10,3,5,8,6,0
1231,5,0,0,4,2,1,1,2,6,0,0,6,6,4,7,3,0
1232,8,1,1,4,1,0,2,0,3,1,0,6,7,8,3,2,0
1233,2,0,0,4,2,1,0,3,4,0,0,10,3,7,7,6,0
1234,2,0,0,4,2,0,1,1,6,1,0,1,8,7,5,4,0
1235,7,1,0,4,2,1,2,2,6,0,0,8,2,4,4,3,0
1236,9,2,1,4,4,0,0,0,10,1,2,10,4,5,4,9,1
1237,6,0,0,4,9,1,1,3,1,0,0,5,7,10,9,2,0
1238,8,1,1,4,7,0,2,1,1,1,0,6,2,4,6,9,1
1239,10,2,0,4,6,0,0,2,7,0,2,6,10,10,5,9,1
1240,6,0,0,4,10,0,1,0,1,1,0,10,1,5,6,1,0
1241,8,1,0,4,5,1,2,3,7,0,0,5,5,6,3,8,1
1242,6,0,0,4,6,0,0,1,4,1,0,10,2,5,2,6,1
1243,9,2,0,4,7,0,0,2,6,0,2,2,4,9,3,8,1
1244,7,1,0,4,7,0,2,0,6,1,0,6,2,10,7,4,0
1245,9,2,0,4,7,0,0,3,7,0,2,10,7,8,8,7,1
1246,8,1,1,4,9,0,1,1,6,1,2,8,3,5,5,1,0
1247,10,2,0,4,7,0,0,2,8,0,2,7,2,3,8,10,1
1248,1,0,0,4,6,0,0,0,4,1,0,8,3,10,5,5,0
1249,5,0,0,4,5,1,1,3,4,0,0,5,3,7,5,1,0
1250,7,1,0,4,1,0,2,1,6,1,0,7,7,2,2,6,0
1251,8,1,0,4,4,1,0,2,6,0,1,9,7,2,7,1,0
1252,0,0,0,4,6,0,1,0,1,1,0,3,9,4,6,2,0
1253,7,1,0,4,6,1,2,3,1,0,0,8,5,1,7,10,0
1254,6,0,0,4,8,0,0,1,3,1,0,10,8,5,8,2,0
1255,5,0,0,4,4,1,1,2,1,0,0,10,4,1,4,1,0
1256,10,2,1,4,7,0,0,0,8,1,2,10,8,8,1,8,1
1257,10,2,0,4,6,0,0,3,10,0,2,9,7,4,4,9,1
1258,6,0,0,4,6,0,1,1,4,1,0,5,5,5,2,3,0
1259,7,1,0,4,5,1,2,2,2,0,0,8,10,2,9,2,0
1260,5,0,0,4,5,0,0,0,5,1,0,4,3,2,3,5,0
1261,8,1,0,4,4,1,1,3,6,0,2,9,8,4,3,9,1
1262,7,1,0,4,2,0,2,1,6,1,0,5,9,7,2,10,0
1263,9,2,0,4,6,0,0,2,7,0,2,8,1,2,4,10,1
1264,9,2,1,4,3,0,0,0,9,1,2,10,1,3,1,7,1
1265,7,1,0,4,5,1,2,3,3,0,0,7,10,7,8,2,0
1266,5,0,0,4,9,0,0,1,3,1,0,9,7,2,8,4,0
1267,1,0,0,4,5,1,1,2,4,0,0,3,1,3,7,2,0
1268,7,1,1,4,4,0,2,0,5,1,0,4,1,8,8,10,0
1269,7,1,0,4,8,1,0,3,2,0,1,3,3,4,8,4,1
1270,1,0,0,4,1,0,1,1,2,1,0,3,4,7,3,1,0
1271,7,1,0,4,1,1,2,2,4,0,0,7,9,2,7,6,0
1272,5,0,0,4,4,0,0,0,4,1,0,4,4,7,8,1,0
1273,6,0,0,4,4,1,1,3,6,0,0,8,1,3,6,1,0
1274,7,1,0,4,3,0,2,1,7,1,0,6,10,8,8,1,0
1275,1,0,0,4,1,1,0,2,3,0,0,8,1,4,2,5,0
1276,2,0,0,4,7,0,1,0,2,1,0,8,3,5,3,5,0
1277,7,1,0,4,5,1,2,3,7,0,0,7,6,3,5,3,0
1278,3,0,0,4,8,0,0,1,2,1,0,1,4,2,1,1,0
1279,3,0,0,4,8,1,1,2,1,0,0,4,3,5,8,2,0
1280,9,2,1,4,2,0,0,0,9,1,2,10,4,7,4,8,1
1281,2,0,0,4,1,1,0,3,3,0,0,9,8,8,3,4,0
1282,6,0,0,4,3,0,1,1,3,1,0,9,8,5,4,6,0
1283,7,1,0,4,9,1,2,2,5,0,0,4,10,2,1,8,1
1284,3,0,0,4,10,0,0,0,4,1,0,8,5,9,5,6,0
1285,9,2,0,4,5,0,0,3,10,0,2,1,10,3,8,9,1
1286,7,1,1,4,5,0,2,1,2,1,0,5,9,2,3,5,0
1287,3,0,0,4,5,1,0,2,3,0,0,5,10,9,3,4,0
1288,7,1,1,4,7,0,1,0,3,1,2,5,3,4,8,3,0
1289,10,2,0,4,5,0,0,3,10,0,2,6,4,8,7,8,1
1290,7,1,1,4,7,0,0,1,6,1,1,9,1,2,5,10,1
1291,9,2,0,4,6,0,0,2,5,0,2,7,2,10,2,10,1
1292,7,1,0,4,1,0,2,0,7,1,0,4,6,2,8,4,0
1293,2,0,0,4,10,1,0,3,6,0,0,1,8,10,1,1,0
1294,4,0,0,4,4,0,1,1,2,1,0,9,1,2,6,4,0
1295,8,1,0,4,8,1,2,2,5,0,0,4,2,6,7,10,1
1296,8,1,1,4,1,0,0,0,3,1,1,7,8,3,3,9,0
1297,3,0,0,4,9,1,1,3,3,0,0,1,6,8,9,6,0
1298,10,2,1,4,10,0,0,1,7,1,2,6,6,7,9,10,1
1299,8,1,0,4,5,1,0,2,6,0,1,2,9,3,9,4,0
1300,4,0,0,4,9,0,1,0,5,1,0,3,5,4,8,6,0
1301,7,1,0,4,6,1,2,3,1,0,0,4,7,2,6,8,0
1302,1,0,0,4,9,0,0,1,7,1,0,4,1,7,7,3,0
1303,7,1,0,4,5,1,1,2,5,0,2,5,10,7,6,10,0
1304,7,1,0,4,10,0,2,0,1,1,0,6,4,8,8,7,1
1305,6,0,0,4,8,1,0,3,3,0,0,2,6,8,7,2,0
1306,1,0,0,4,5,0,1,1,3,1,0,5,3,6,5,5,0
1307,10,2,0,4,7,0,0,2,6,0,2,7,9,10,3,10,1
1308,4,0,0,4,3,0,0,0,5,1,0,3,5,6,9,3,0
1309,4,0,0,4,7,1,1,3,7,0,0,5,8,9,5,1,0
1310,7,1,0,4,5,0,2,1,3,1,0,4,2,7,1,3,0
1311,8,1,0,4,1,1,0,2,7,0,1,8,10,4,6,4,0
1312,10,2,1,4,1,0,0,0,10,1,2,7,2,6,2,9,1
1313,7,1,0,4,4,1,2,3,4,0,0,4,2,10,8,5,0
1314,7,1,1,4,1,0,0,1,1,1,1,4,4,6,9,1,0
1315,0,0,0,4,1,1,1,2,7,0,0,8,10,3,1,3,0
1316,7,1,0,4,4,0,2,0,2,1,0,8,7,6,10,5,0
1317,2,0,0,4,10,1,0,3,6,0,0,8,4,9,2,1,0
1318,4,0,0,4,7,0,1,1,5,1,0,6,4,10,10,3,0
1319,7,1,0,4,8,1,2,2,2,0,0,5,3,5,1,8,1
1320,1,0,0,4,1,0,0,0,3,1,0,9,4,10,4,2,0
1321,7,1,0,4,6,1,1,3,1,0,2,1,10,2,8,2,0
1322,7,1,0,4,6,0,2,1,6,1,0,8,3,9,5,9,1
1323,5,0,0,4,4,1,0,2,2,0,0,10,9,1,6,3,0
1324,9,2,1,4,7,0,0,0,9,1,2,6,10,9,9,10,1
1325,7,1,0,4,6,1,2,3,2,0,0,7,1,6,7,8,1
1326,5,0,0,4,5,0,0,1,6,1,0,4,6,8,8,1,0
1327,8,1,0,4,4,1,1,2,1,0,2,5,8,4,7,1,0
1328,7,1,0,4,5,0,2,0,2,1,0,7,2,10,8,4,0
1329,0,0,0,4,10,1,0,3,6,0,0,1,8,9,3,4,0
1330,9,2,1,4,4,0,0,1,10,1,2,6,9,6,3,9,1
1331,7,1,0,4,2,1,2,2,7,0,0,6,9,3,8,9,0
1332,7,1,1,4,2,0,0,0,2,1,1,9,9,8,3,2,0
1333,6,0,0,4,7,1,1,3,4,0,0,7,2,1,5,4,0
1334,7,1,0,4,4,0,2,1,2,1,0,6,3,5,6,3,0
1335,2,0,0,4,6,1,0,2,1,0,0,1,8,2,8,6,0
1336,6,0,0,4,10,0,1,0,4,1,0,8,5,3,7,6,0
1337,7,1,0,4,3,1,2,3,3,0,0,6,6,5,2,8,0
1338,2,0,0,4,9,0,0,1,7,1,0,3,1,3,7,5,1
1339,5,0,0,4,8,1,1,2,6,0,0,10,1,4,7,5,0
1340,10,2,1,4,10,0,0,0,9,1,2,2,7,1,1,7,1
1341,9,2,0,4,6,0,0,3,8,0,2,8,9,7,6,9,1
1342,8,1,1,4,10,0,1,1,6,1,2,3,9,3,6,4,0
1343,7,1,0,4,10,1,2,2,3,0,0,7,2,7,2,9,1
1344,8,1,1,4,6,0,0,0,6,1,1,2,1,4,7,6,1
1345,10,2,0,4,6,0,0,3,8,0,2,10,6,5,1,10,1
1346,7,1,0,4,6,0,2,1,2,1,0,4,10,5,6,3,0
1347,9,2,0,4,5,0,0,2,5,0,2,8,5,3,6,10,1
1348,2,0,0,4,5,0,1,0,7,1,0,5,3,8,6,5,0
1349,7,1,0,4,6,1,2,3,3,0,0,6,3,7,9,1,0
1350,3,0,0,4,2,0,0,1,1,1,0,10,9,1,10,5,0
1351,7,1,0,4,8,1,1,2,1,0,2,3,2,2,4,2,0
1352,10,2,1,4,10,0,0,0,5,1,2,6,2,3,6,8,1
1353,1,0,0,4,2,1,0,3,2,0,0,9,6,8,8,6,0
1354,9,2,1,4,7,0,0,1,8,1,2,2,10,3,3,10,1
1355,10,2,0,4,7,0,0,2,10,0,2,1,1,3,5,7,1
1356,4,0,0,4,2,0,0,0,7,1,0,7,5,7,6,4,0
1357,7,1,0,4,5,1,1,3,2,0,2,7,2,3,8,5,0
1358,7,1,0,4,5,0,2,1,6,1,0,4,10,2,4,4,0
1359,4,0,0,4,2,1,0,2,5,0,0,2,4,1,5,5,0
1360,1,0,0,4,9,0,1,0,4,1,0,8,8,4,10,6,0
1361,7,1,0,4,10,1,2,3,1,0,0,6,5,9,10,2,0
1362,1,0,0,4,5,0,0,1,6,1,0,3,1,5,3,5,0
1363,5,0,0,4,1,1,1,2,6,0,0,10,9,6,6,3,0
1364,7,1,1,4,3,0,2,0,1,1,0,5,10,6,1,10,0
1365,6,0,0,4,7,1,0,3,6,0,0,7,3,1,10,4,0
1366,10,2,1,4,8,0,0,1,5,1,2,1,1,9,5,7,1
1367,7,1,0,4,4,1,2,2,4,0,0,5,4,4,10,2,0
1368,1,0,0,4,5,0,0,0,1,1,0,1,3,6,4,6,0
1369,4,0,0,4,9,1,1,3,4,0,0,4,5,7,2,1,0
1370,7,1,0,4,4,0,2,1,4,1,0,4,6,1,4,10,1
1371,5,0,0,4,7,1,0,2,6,0,0,2,7,8,5,1,0
1372,6,0,0,4,6,0,1,0,7,1,0,4,1,4,1,1,0
1373,8,1,0,4,8,1,2,3,2,0,0,5,3,6,5,7,1
1374,10,2,1,4,4,0,0,1,10,1,2,10,8,3,1,9,1
1375,7,1,0,4,1,1,1,2,3,0,2,5,10,6,9,3,0
1376,7,1,0,4,1,0,2,0,5,1,0,5,4,5,9,9,0
1377,10,2,0,4,7,0,0,3,7,0,2,10,5,3,7,10,1
1378,1,0,0,4,2,0,1,1,5,1,0,9,8,9,8,1,0
1379,7,1,0,4,5,1,2,2,1,0,0,5,8,3,6,6,0
1380,0,0,0,4,9,0,0,0,7,1,0,1,10,4,3,3,0
1381,8,1,0,4,1,1,1,3,5,0,2,9,10,4,4,7,1
1382,7,1,0,4,2,0,2,1,2,1,0,8,5,1,7,9,0
1383,6,0,0,4,5,1,0,2,1,0,0,6,2,3,6,4,0
1384,0,0,0,4,8,0,1,0,7,1,0,9,7,1,9,4,0
1385,7,1,0,4,1,1,2,3,1,0,0,6,6,10,2,5,0
1386,5,0,0,4,9,0,0,1,3,1,0,3,8,5,6,4,0
1387,2,0,0,4,2,1,1,2,7,0,0,8,3,7,1,6,0
1388,7,1,0,4,10,0,2,0,2,1,0,5,1,7,5,10,1
1389,10,2,0,4,6,0,0,3,9,0,2,7,9,10,5,9,1
1390,5,0,0,4,6,0,1,1,4,1,0,3,9,2,6,1,0
1391,10,2,0,4,6,0,0,2,8,0,2,1,6,3,5,7,1
1392,3,0,0,4,4,0,0,0,2,1,0,5,4,6,6,1,0
1393,1,0,0,4,8,1,1,3,2,0,0,1,4,6,6,5,0
1394,7,1,1,4,4,0,2,1,5,1,0,5,10,4,6,5,0
1395,10,2,0,4,5,0,0,2,8,0,2,8,8,6,7,8,1
1396,4,0,0,4,9,0,1,0,1,1,0,10,9,8,3,3,0
1397,7,1,0,4,6,1,2,3,1,0,0,4,3,3,6,2,0
1398,2,0,0,4,3,0,0,1,6,1,0,5,3,6,8,2,0
1399,7,1,0,4,5,1,1,2,3,0,2,8,9,10,1,10,1
1400,7,1,0,4,10,0,2,0,4,1,0,7,8,4,3,2,0
1401,7,1,0,4,3,1,0,3,6,0,1,4,7,8,9,1,0
1402,1,0,0,4,7,0,1,1,4,1,0,8,7,7,1,4,0
1403,7,1,0,4,1,1,2,2,2,0,0,6,1,8,4,10,0
1404,8,1,1,4,5,0,0,0,4,1,1,4,6,5,1,9,1
1405,1,0,0,4,4,1,1,3,2,0,0,5,2,3,5,4,0
1406,7,1,0,4,8,0,2,1,4,1,0,6,1,5,9,8,1
1407,9,2,0,4,5,0,0,2,7,0,2,8,2,2,4,8,1
1408,9,2,1,4,9,0,0,0,7,1,2,3,3,5,6,8,1
1409,7,1,0,4,6,1,2,3,2,0,0,8,5,7,4,8,1
1410,8,1,1,4,8,0,0,1,6,1,1,4,1,7,2,7,1
1411,8,1,0,4,2,1,1,2,6,0,2,4,4,4,5,10,1
1412,10,2,1,4,7,0,1,0,8,1,2,1,7,1,1,10,1
1413,5,0,0,4,9,1,0,3,1,0,0,9,9,10,10,1,0
1414,0,0,0,4,4,0,1,1,3,1,0,4,2,2,4,6,0
1415,10,2,0,4,7,0,0,2,8,0,2,9,7,9,5,10,1
1416,3,0,0,4,8,0,0,0,1,1,0,4,8,6,10,4,0
1417,5,0,0,4,8,1,1,3,7,0,0,5,2,7,3,4,0
1418,10,2,1,4,10,0,0,1,10,1,2,4,1,4,2,10,1
1419,9,2,0,4,6,0,0,2,9,0,2,9,7,2,8,8,1
1420,6,0,0,4,9,0,1,0,6,1,0,3,1,4,4,5,1
1421,7,1,0,4,10,1,2,3,1,0,0,5,3,10,7,10,1
1422,7,1,1,4,3,0,0,1,3,1,1,4,4,1,5,5,0
1423,8,1,0,4,2,1,1,2,7,0,2,3,4,10,10,5,0
1424,7,1,0,4,6,0,2,0,4,1,0,6,5,4,5,7,0
1425,1,0,0,4,5,1,0,3,7,0,0,6,1,10,7,6,0
1426,2,0,0,4,7,0,1,1,5,1,0,8,9,3,7,4,0
1427,7,1,0,4,4,1,2,2,5,0,0,8,4,6,10,10,1
1428,7,1,1,4,8,0,0,0,6,1,1,4,6,5,9,5,1
1429,6,0,0,4,3,1,1,3,7,0,0,5,5,2,2,2,0
1430,7,1,1,4,8,0,2,1,7,1,0,6,6,2,1,5,0
1431,6,0,0,4,2,1,0,2,1,0,0,9,10,9,3,4,0
1432,5,0,0,4,3,0,1,0,2,1,0,4,10,10,3,4,0
1433,10,2,0,4,7,0,0,3,7,0,2,5,9,3,1,9,1
1434,7,1,1,4,10,0,0,1,2,1,1,1,10,10,7,8,0
1435,1,0,0,4,1,1,1,2,2,0,0,2,9,8,4,6,0
1436,7,1,0,4,6,0,2,0,6,1,0,4,9,4,9,4,0
1437,10,2,0,4,5,0,1,3,6,0,2,4,6,7,1,10,1
1438,4,0,0,4,6,0,1,1,5,1,0,8,5,4,3,3,0
1439,8,1,0,4,2,1,2,2,4,0,0,7,1,5,2,5,0
1440,6,0,0,4,10,0,0,0,5,1,0,8,2,4,2,6,1
1441,10,2,0,4,7,0,0,3,7,0,2,8,1,6,3,10,1
1442,7,1,1,4,3,0,2,1,1,1,0,4,4,8,2,4,0
1443,3,0,0,4,9,1,0,2,3,0,0,8,2,9,9,1,0
1444,0,0,0,4,6,0,1,0,4,1,0,10,2,8,10,6,0
1445,7,1,0,4,1,1,2,3,1,0,0,4,1,7,9,10,0
1446,9,2,1,4,1,0,0,1,7,1,2,5,2,10,8,9,1
1447,0,0,0,4,8,1,1,2,4,0,0,1,10,5,5,5,0
1448,9,2,1,4,8,0,0,0,5,1,2,8,4,5,5,7,1
1449,6,0,0,4,1,1,0,3,4,0,0,8,5,4,5,3,0
1450,6,0,0,4,9,0,1,1,7,1,0,1,9,4,5,6,0
1451,9,2,0,4,7,0,0,2,8,0,2,2,1,1,9,10,1
1452,10,2,1,4,2,0,0,0,5,1,2,6,9,4,9,9,0
1453,8,1,0,4,4,1,1,3,3,0,2,4,7,6,7,7,0
1454,7,1,1,4,6,0,2,1,5,1,0,4,5,6,2,1,0
1455,9,2,0,4,5,0,0,2,9,0,2,5,6,5,9,8,1
1456,4,0,0,4,5,0,1,0,5,1,0,10,5,4,6,5,0
1457,7,1,0,4,4,1,2,3,5,0,0,8,6,5,5,8,0
1458,8,1,1,4,5,0,0,1,6,1,1,4,10,2,8,8,1
1459,7,1,0,4,5,1,1,2,6,0,2,8,6,8,4,3,0
1460,7,1,0,4,4,0,2,0,6,1,0,6,4,2,9,4,0
1461,7,1,0,4,10,1,0,3,5,0,1,4,3,9,8,1,0
1462,7,1,1,4,8,0,1,1,3,1,2,2,10,7,9,6,0
1463,7,1,0,4,1,1,2,2,7,0,0,5,10,9,9,10,0
1464,9,2,1,4,3,0,0,0,6,1,2,5,7,3,9,7,0
1465,8,1,0,4,1,1,1,3,4,0,2,7,5,7,10,8,0
1466,7,1,0,4,7,0,2,1,5,1,0,7,6,7,4,1,0
1467,0,0,0,4,7,1,0,2,1,0,0,7,2,8,9,4,0
1468,9,2,1,4,4,0,0,0,9,1,2,10,2,8,1,10,1
1469,7,1,0,4,6,1,2,3,2,0,0,7,10,9,3,5,0
1470,9,2,1,4,9,0,0,1,9,1,2,1,7,4,1,10,1
1471,6,0,0,4,2,1,1,2,4,0,0,6,6,9,5,6,0
1472,7,1,0,4,1,0,2,0,4,1,0,5,3,5,7,2,0
1473,10,2,0,4,6,0,0,3,6,0,2,4,9,6,2,10,1
1474,7,1,1,4,9,0,1,1,4,1,2,1,3,2,4,6,1
1475,8,1,0,4,9,1,2,2,5,0,0,6,3,3,6,7,1
1476,7,1,1,4,2,0,0,0,4,1,1,5,1,4,2,3,0
1477,1,0,0,4,3,1,1,3,2,0,0,9,6,7,2,4,0
1478,8,1,1,4,4,0,2,1,2,1,0,4,4,2,3,5,0
1479,3,0,0,4,6,1,0,2,7,0,0,8,2,8,7,3,0
1480,2,0,0,4,2,0,1,0,3,1,0,8,1,10,2,4,0
1481,9,2,0,4,7,0,0,3,7,0,2,1,10,10,5,9,1
1482,8,1,1,4,4,0,0,1,7,1,1,10,4,1,5,3,0
1483,9,2,0,4,5,0,0,2,6,0,2,2,4,7,9,9,1
1484,7,1,0,4,1,0,2,0,6,1,0,7,7,5,2,7,0
1485,4,0,0,4,5,1,0,3,5,0,0,6,3,4,9,6,0
1486,1,0,0,4,1,0,1,1,2,1,0,7,2,10,5,4,0
1487,9,2,0,4,5,0,0,2,9,0,2,10,6,2,1,8,1
1488,2,0,0,4,2,0,0,0,7,1,0,7,10,5,8,2,0
1489,6,0,0,4,3,1,1,3,1,0,0,6,1,6,4,4,0
1490,8,1,1,4,7,0,2,1,3,1,0,8,6,5,2,9,1
1491,1,0,0,4,6,1,0,2,7,0,0,10,8,10,1,2,0
1492,2,0,0,4,2,0,1,0,5,1,0,4,1,2,5,5,0
1493,7,1,0,4,1,1,2,3,1,0,0,7,4,3,6,3,0
1494,1,0,0,4,5,0,0,1,3,1,0,3,4,10,2,4,0
1495,0,0,0,4,9,1,1,2,3,0,0,3,7,6,8,2,0
1496,7,1,1,4,1,0,2,0,7,1,0,6,5,5,1,1,0
1497,7,1,0,4,5,1,0,3,4,0,1,1,10,6,5,2,0
1498,7,1,1,4,10,0,1,1,1,1,2,3,3,6,8,9,1
1499,7,1,0,4,7,1,2,2,5,0,0,5,1,4,4,5,1
1500,1,0,0,4,3,0,0,0,7,1,0,10,4,4,7,6,0
1501,3,0,0,4,1,1,1,3,3,0,0,1,1,7,1,5,0
1502,10,2,1,4,2,0,0,1,7,1,2,2,9,5,7,10,1
1503,10,2,0,4,5,0,0,2,5,0,2,3,3,3,8,7,1
1504,1,0,0,4,4,0,1,0,2,1,0,10,7,6,5,4,0
1505,7,1,0,4,6,1,2,3,3,0,0,6,9,8,4,4,0
1506,3,0,0,4,1,0,0,1,6,1,0,6,5,3,1,6,0
1507,5,0,0,4,6,1,1,2,1,0,0,5,5,6,4,3,0
1508,7,1,0,4,7,0,2,0,4,1,0,6,6,5,8,8,1
1509,5,0,0,4,9,1,0,3,1,0,0,1,9,9,5,3,0
1510,4,0,0,4,7,0,1,1,5,1,0,9,5,10,1,3,0
1511,7,1,0,4,10,1,2,2,6,0,0,6,8,4,7,6,0
1512,3,0,0,4,8,0,0,0,5,1,0,3,3,10,2,1,0
1513,4,0,0,4,4,1,1,3,7,0,0,4,4,9,4,1,0
1514,7,1,0,4,1,0,2,1,3,1,0,4,9,3,1,4,0
1515,0,0,0,4,9,1,0,2,4,0,0,2,1,1,1,3,0
